Customer Review,Date Of Stay,Customer Rating,Owner Responded,Lemmatized Tokens,lemmatized
stay 4 night 5 day mid april 2018 reopen renovation jan18 staff extremely courteous thoughtful special thank amit arrange chocolate cookie mention love housekeeping staff raman adorable helpful room suit small size do not feel spacious walkin closet cupboard little unusual late amenity ipad operate roomservice automation great daily buffet breakfast indoor temperature regulate pool spa sauna gym facility great pool 3 day overall mixed review seriously,04/18,Very Good,True,"['stay', '4', 'night', '5', 'day', 'mid', 'april', '2018', 'reopen', 'renovation', 'jan18', 'staff', 'extremely', 'courteous', 'thoughtful', 'special', 'thank', 'amit', 'arrange', 'chocolate', 'cookie', 'mention', 'love', 'housekeeping', 'staff', 'raman', 'adorable', 'helpful', 'room', 'suit', 'small', 'size', 'do', 'not', 'feel', 'spacious', 'walkin', 'closet', 'cupboard', 'little', 'unusual', 'late', 'amenity', 'ipad', 'operate', 'roomservice', 'automation', 'great', 'daily', 'buffet', 'breakfast', 'indoor', 'temperature', 'regulate', 'pool', 'spa', 'sauna', 'gym', 'facility', 'great', 'pool', '3', 'day', 'overall', 'mixed', 'review', 'seriously']",stay 4 night 5 day mid april 2018 reopen renovation jan18 staff extremely courteous thoughtful special thank amit arrange chocolate cookie mention love housekeeping staff raman adorable helpful room suit small size do not feel spacious walkin closet cupboard little unusual late amenity ipad operate roomservice automation great daily buffet breakfast indoor temperature regulate pool spa sauna gym facility great pool 3 day overall mixed review seriously
room bathroom great clean tidy problem staff excellent customer service food great restaurant service pool incredible stay,04/18,Very Good,True,"['room', 'bathroom', 'great', 'clean', 'tidy', 'problem', 'staff', 'excellent', 'customer', 'service', 'food', 'great', 'restaurant', 'service', 'pool', 'incredible', 'stay']",room bathroom great clean tidy problem staff excellent customer service food great restaurant service pool incredible stay
travel week april day stayed wonderful property place renovation good excellent reach little early greet aakansha desk warmly welcome escort restaurant teacoffee till room readie aakansha give tour property thoroughly impressed suite room check comfortable beautiful view golf course room state art facility breakfast nice spread lunch staff warm welcoming go stay comfortable,04/18,Excellent,True,"['travel', 'week', 'april', 'day', 'stayed', 'wonderful', 'property', 'place', 'renovation', 'good', 'excellent', 'reach', 'little', 'early', 'greet', 'aakansha', 'desk', 'warmly', 'welcome', 'escort', 'restaurant', 'teacoffee', 'till', 'room', 'readie', 'aakansha', 'give', 'tour', 'property', 'thoroughly', 'impressed', 'suite', 'room', 'check', 'comfortable', 'beautiful', 'view', 'golf', 'course', 'room', 'state', 'art', 'facility', 'breakfast', 'nice', 'spread', 'lunch', 'staff', 'warm', 'welcoming', 'go', 'stay', 'comfortable']",travel week april day stayed wonderful property place renovation good excellent reach little early greet aakansha desk warmly welcome escort restaurant teacoffee till room readie aakansha give tour property thoroughly impressed suite room check comfortable beautiful view golf course room state art facility breakfast nice spread lunch staff warm welcoming go stay comfortable
greet 2 glass prosecco great customer service give plenty advice room stunning roof bar give free chip drink chinese restaurant outstanding staff gentle ball,04/18,Excellent,True,"['greet', '2', 'glass', 'prosecco', 'great', 'customer', 'service', 'give', 'plenty', 'advice', 'room', 'stunning', 'roof', 'bar', 'give', 'free', 'chip', 'drink', 'chinese', 'restaurant', 'outstanding', 'staff', 'gentle', 'ball']",greet 2 glass prosecco great customer service give plenty advice room stunning roof bar give free chip drink chinese restaurant outstanding staff gentle ball
research destination hotel wife special birthdays decide return time stay well 26 night 6 property start wonderful iconic new recently reopen 2 year update service receive book direct exemplary itinerary book liverie driver car entire stay touch luggage exit customs airport straight car wifi cold scented towel water highly recommend think booking use exotic vacation mr karan kohli knowledgeable helpful young man pleasure dealing,04/18,Excellent,True,"['research', 'destination', 'hotel', 'wife', 'special', 'birthdays', 'decide', 'return', 'time', 'stay', 'well', '26', 'night', '6', 'property', 'start', 'wonderful', 'iconic', 'new', 'recently', 'reopen', '2', 'year', 'update', 'service', 'receive', 'book', 'direct', 'exemplary', 'itinerary', 'book', 'liverie', 'driver', 'car', 'entire', 'stay', 'touch', 'luggage', 'exit', 'customs', 'airport', 'straight', 'car', 'wifi', 'cold', 'scented', 'towel', 'water', 'highly', 'recommend', 'think', 'booking', 'use', 'exotic', 'vacation', 'mr', 'karan', 'kohli', 'knowledgeable', 'helpful', 'young', 'man', 'pleasure', 'dealing']",research destination hotel wife special birthdays decide return time stay well 26 night 6 property start wonderful iconic new recently reopen 2 year update service receive book direct exemplary itinerary book liverie driver car entire stay touch luggage exit customs airport straight car wifi cold scented towel water highly recommend think booking use exotic vacation mr karan kohli knowledgeable helpful young man pleasure dealing
pure signature style stay fabulous start end start absolutely fantastic service single staff member staff train good care suitcase arrive flight do not need staff take care thereon follow airline keep call update airline say deliver bag 24 hour guarantee magical staff get bag deliver evening true rockstar remain grateful excellent service kind problem situation,04/18,Excellent,True,"['pure', 'signature', 'style', 'stay', 'fabulous', 'start', 'end', 'start', 'absolutely', 'fantastic', 'service', 'single', 'staff', 'member', 'staff', 'train', 'good', 'care', 'suitcase', 'arrive', 'flight', 'do', 'not', 'need', 'staff', 'take', 'care', 'thereon', 'follow', 'airline', 'keep', 'call', 'update', 'airline', 'say', 'deliver', 'bag', '24', 'hour', 'guarantee', 'magical', 'staff', 'get', 'bag', 'deliver', 'evening', 'true', 'rockstar', 'remain', 'grateful', 'excellent', 'service', 'kind', 'problem', 'situation']",pure signature style stay fabulous start end start absolutely fantastic service single staff member staff train good care suitcase arrive flight do not need staff take care thereon follow airline keep call update airline say deliver bag 24 hour guarantee magical staff get bag deliver evening true rockstar remain grateful excellent service kind problem situation
room quiet new room control ipad great breakfast food delicious lot healthy food service excellent there s taxi service driver 40 km price 1000rupee,04/18,Excellent,True,"['room', 'quiet', 'new', 'room', 'control', 'ipad', 'great', 'breakfast', 'food', 'delicious', 'lot', 'healthy', 'food', 'service', 'excellent', 'there', 's', 'taxi', 'service', 'driver', '40', 'km', 'price', '1000rupee']",room quiet new room control ipad great breakfast food delicious lot healthy food service excellent there s taxi service driver 40 km price 1000rupee
brand new spacious room signature service excellent breakfast dinner highly recommend great place begin indian adventure car city highlight,04/18,Excellent,True,"['brand', 'new', 'spacious', 'room', 'signature', 'service', 'excellent', 'breakfast', 'dinner', 'highly', 'recommend', 'great', 'place', 'begin', 'indian', 'adventure', 'car', 'city', 'highlight']",brand new spacious room signature service excellent breakfast dinner highly recommend great place begin indian adventure car city highlight
stay gurgaon promptness staff slow comparison gurgaon like ask early morning check come desk morning prepare,04/18,Excellent,True,"['stay', 'gurgaon', 'promptness', 'staff', 'slow', 'comparison', 'gurgaon', 'like', 'ask', 'early', 'morning', 'check', 'come', 'desk', 'morning', 'prepare']",stay gurgaon promptness staff slow comparison gurgaon like ask early morning check come desk morning prepare
tour know recently refurbish meet traveller stay praise exceed expectation beautiful ultra modern trademark outstanding peopleevery single aspect stay exceed expectation room immaculate oh comfortable love state art electronic touch dine omya fit reservation busy saturday night gracious hostmanager outstanding job host restaurant take order serve food impress grateful notice order need dahl serve spite fact do not order,04/18,Excellent,True,"['tour', 'know', 'recently', 'refurbish', 'meet', 'traveller', 'stay', 'praise', 'exceed', 'expectation', 'beautiful', 'ultra', 'modern', 'trademark', 'outstanding', 'peopleevery', 'single', 'aspect', 'stay', 'exceed', 'expectation', 'room', 'immaculate', 'oh', 'comfortable', 'love', 'state', 'art', 'electronic', 'touch', 'dine', 'omya', 'fit', 'reservation', 'busy', 'saturday', 'night', 'gracious', 'hostmanager', 'outstanding', 'job', 'host', 'restaurant', 'take', 'order', 'serve', 'food', 'impress', 'grateful', 'notice', 'order', 'need', 'dahl', 'serve', 'spite', 'fact', 'do', 'not', 'order']",tour know recently refurbish meet traveller stay praise exceed expectation beautiful ultra modern trademark outstanding peopleevery single aspect stay exceed expectation room immaculate oh comfortable love state art electronic touch dine omya fit reservation busy saturday night gracious hostmanager outstanding job host restaurant take order serve food impress grateful notice order need dahl serve spite fact do not order
beautiful property peacock roam property pool beautiful do not miss get blessing ancient temple site staff service excellent return gorgeous property day,04/18,Excellent,True,"['beautiful', 'property', 'peacock', 'roam', 'property', 'pool', 'beautiful', 'do', 'not', 'miss', 'get', 'blessing', 'ancient', 'temple', 'site', 'staff', 'service', 'excellent', 'return', 'gorgeous', 'property', 'day']",beautiful property peacock roam property pool beautiful do not miss get blessing ancient temple site staff service excellent return gorgeous property day
beautifully refurbish stellar service secure lovely location excellent beginning time trip entire staff superb do not miss michelin star restaurant love indian restaurant laksha kumar standout restaurant lakhbir singh outstanding chauffer recommend highly professionalism dedication customer,04/18,Excellent,True,"['beautifully', 'refurbish', 'stellar', 'service', 'secure', 'lovely', 'location', 'excellent', 'beginning', 'time', 'trip', 'entire', 'staff', 'superb', 'do', 'not', 'miss', 'michelin', 'star', 'restaurant', 'love', 'indian', 'restaurant', 'laksha', 'kumar', 'standout', 'restaurant', 'lakhbir', 'singh', 'outstanding', 'chauffer', 'recommend', 'highly', 'professionalism', 'dedication', 'customer']",beautifully refurbish stellar service secure lovely location excellent beginning time trip entire staff superb do not miss michelin star restaurant love indian restaurant laksha kumar standout restaurant lakhbir singh outstanding chauffer recommend highly professionalism dedication customer
